cve_id,published_date,last_modified,cvss_v3_score,cvss_v3_severity,cvss_v2_score,cvss_v2_severity,summary,vendor,product,version,references
CVE-2022-21313,2022-01-19T12:15:13.390,2024-11-21T06:44:23.640,2.9,LOW,2.9,LOW,Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).,oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-098/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-098/
CVE-2022-21314,2022-01-19T12:15:13.437,2024-11-21T06:44:23.787,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/
CVE-2022-21314,2022-01-19T12:15:13.437,2024-11-21T06:44:23.787,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/
CVE-2022-21314,2022-01-19T12:15:13.437,2024-11-21T06:44:23.787,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/
CVE-2022-21314,2022-01-19T12:15:13.437,2024-11-21T06:44:23.787,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-099/
CVE-2022-21315,2022-01-19T12:15:13.483,2024-11-21T06:44:23.937,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/
CVE-2022-21315,2022-01-19T12:15:13.483,2024-11-21T06:44:23.937,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/
CVE-2022-21315,2022-01-19T12:15:13.483,2024-11-21T06:44:23.937,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/
CVE-2022-21315,2022-01-19T12:15:13.483,2024-11-21T06:44:23.937,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-100/
CVE-2022-21316,2022-01-19T12:15:13.527,2024-11-21T06:44:24.087,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/
CVE-2022-21316,2022-01-19T12:15:13.527,2024-11-21T06:44:24.087,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/
CVE-2022-21316,2022-01-19T12:15:13.527,2024-11-21T06:44:24.087,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/
CVE-2022-21316,2022-01-19T12:15:13.527,2024-11-21T06:44:24.087,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-101/
CVE-2022-21317,2022-01-19T12:15:13.577,2024-11-21T06:44:24.240,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/
CVE-2022-21317,2022-01-19T12:15:13.577,2024-11-21T06:44:24.240,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/
CVE-2022-21317,2022-01-19T12:15:13.577,2024-11-21T06:44:24.240,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/
CVE-2022-21317,2022-01-19T12:15:13.577,2024-11-21T06:44:24.240,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-102/
CVE-2022-21318,2022-01-19T12:15:13.623,2024-11-21T06:44:24.427,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-103/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-103/
CVE-2022-21318,2022-01-19T12:15:13.623,2024-11-21T06:44:24.427,6.3,MEDIUM,4.6,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-103/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-103/
CVE-2022-21319,2022-01-19T12:15:13.667,2024-11-21T06:44:24.573,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/
CVE-2022-21319,2022-01-19T12:15:13.667,2024-11-21T06:44:24.573,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/
CVE-2022-21319,2022-01-19T12:15:13.667,2024-11-21T06:44:24.573,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/
CVE-2022-21319,2022-01-19T12:15:13.667,2024-11-21T06:44:24.573,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-104/
CVE-2022-21320,2022-01-19T12:15:13.713,2024-11-21T06:44:24.717,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-105/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-105/
CVE-2022-21321,2022-01-19T12:15:13.763,2024-11-21T06:44:24.860,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/
